codigo,barcode,nome,modelo,preco,unidade,fonte
1371201,7906231622482,CARREGADOR CELULAR TYPE-C USB,CA40-5,22.8,UN,megamix
1417701,7906231622338,CARREGADOR CELULAR TYPE-C/TYPE 30W,CA37-3,19.99,UN,megamix
1417801,7906231622574,CARREGADOR CELULAR TYPE-C/TYPE 40W,CA42-5,21.99,UN,megamix
1410701,7894862480017,CARREGADOR CELULAR TYPE-C/TYPE,KN-669CC 20W KDPAN,14.99,,megamix
1039401,7908125206693,CARREGADOR CELULAR V8 5.1A LE-231FV,Vigência : 21/05/2026até 21/05/2026,10.99,UN,megamix
1391401,7908125206730,CARREGADOR CELULAR V8 5.1A LE-232FV,,9.99,UN,megamix
1228801,7908125204699,CARREGADOR CELULAR V8 5.1A LE-238FV,,9.99,UN,megamix
1286001,7897724912183,CARREGADOR DE BATERIA 12V/2A-3A,KA-1218 MAX-0503,27.99,,megamix
1385001,7897702578783,CARREGADOR DE BATERIA VEICULAR,KA-7878,49.99,UN,megamix
1331901,7898202110060,CARREGADOR DE CARRO USB LE-6820,,18.9,UN,megamix
1010701,7908125208321,CARREGADOR DE CEL. TIPO-C C/ADAPT-,V8 LE-296V,21.99,UN,megamix
1400001,6998474852949,CARREGADOR DE CELULAR 20W KD-691C,,19.99,,megamix
1457401,6998474853427,CARREGADOR DE CELULAR 20W,TYPE-C/IPH KD-662CL KAIDI,18.99,UN,megamix
1142701,6998474852925,CARREGADOR DE CELULAR 20W,TYPE-C/IPH KD-691CL KAIDI,21.99,UN,megamix
1200301,6998474852659,CARREGADOR DE CELULAR 35W,TYPE-C/IPH KD-671CL KAIDI,36.99,UN,megamix
1433701,6998474852628,CARREGADOR DE CELULAR IPH 35W,KD-671A,34.99,,megamix
1373601,7906231621874,CARREGADOR DE CELULAR IPH 5.1A,CA23-2/IOS,12.8,UN,megamix
1283901,7908125214377,CARREGADOR DE CELULAR IPH 5.1A,LE-258FP,11.99,UN,megamix
1123401,7908125210409,CARREGADOR DE CELULAR IPH 5.1A,LE-291FP,11.99,UN,megamix
1417401,7906231622109,CARREGADOR DE CELULAR IPH 6.1A 30W,CA31-6/IOS,16.99,,megamix
1418101,7906231622406,CARREGADOR DE CELULAR IPH 6.1A 30W,CA39-2,14.99,UN,megamix
1430801,7908125205269,CARREGADOR DE CELULAR IPH 9.1A,LE-240FP,12.8,UN,megamix
1118501,6998472581094,CARREGADOR DE CELULAR IPH KD-301A,,14.99,UN,megamix
935901,6998472571347,CARREGADOR DE CELULAR IPHONE 20W,KD-670CL KAIDI,21.99,,megamix
1142801,691cc,CARREGADOR DE CELULAR KD-691CC,TYPE-C/TYPE-C 20W KAIDI,21.99,UN,megamix
1032201,7908125205092,CARREGADOR DE CELULAR LE-285CP,TYPE-C/IPH,12.8,UN,megamix
1093501,6973256991115,CARREGADOR DE CELULAR TURBO 3.0 IPH,KD-111A,16.99,UN,megamix
1152701,6998474852642,CARREGADOR DE CELULAR TYPE-C 35W,KD-671CC KAIDI,36.99,,megamix
923301,7908125205276,CARREGADOR DE CELULAR TYPE-C 9.1A,LE-240FC,11.99,UN,megamix
1433601,6998473852551,CARREGADOR DE CELULAR TYPE-C/IPH,KD-681CL 65W KAIDI,49.99,UN,megamix
1088301,7908125206778,CARREGADOR DE CELULAR V8 5.1A,LE-233FV,10.99,UN,megamix
1442001,7908125214391,CARREGADOR DE CELULAR V8 5.1A,LE-258FV,9.99,,megamix
1314701,7908552005791,CARREGADOR DE CONTROLE PS4 PG-LC01,,27.99,UN,megamix
1441101,6998472581070,CARREGADOR DE PAREDE USB KD-301,,13.8,UN,megamix
3022,512ab,CARREGADOR DE PILHA 2AA+3AAA,KP-512AB,34.99,UN,megamix
3021,512aa,CARREGADOR DE PILHA 4AA KP-512AA,,36.99,,megamix
3019,7898953501926,CARREGADOR DE PILHA 4AAA KP-511BB,Vigência : 21/05/2026até 21/05/2026,31.99,UN,megamix
3016,7898953501902,CARREGADOR DE PILHA KP-511,,23.99,UN,megamix
134701,7898563935630,CARREGADOR DE PILHA MOX MO-CP31,COM 2 PILHAS AA,34.99,UN,megamix
135001,7898563935647,CARREGADOR DE PILHA MOX MO-CP32,COM 2 PILHAS AAA,31.99,,megamix
134601,7898563935692,CARREGADOR DE PILHA MOX MO-CP52,COM 4 PILHAS AAA,44.99,UN,megamix
744001,7898652417658,CARREGADOR DE PILHAS 2AA KP-511A,,31.99,UN,megamix
743901,7898652417672,CARREGADOR DE PILHAS 2AA KP-512A,,38.99,UN,megamix
744201,7898652417665,CARREGADOR DE PILHAS 2AAA KP-511B,,34.8,,megamix
744301,7898652417689,CARREGADOR DE PILHAS C/2 AAA KP-512B,,31.99,UN,megamix
744101,512bb,CARREGADOR DE PILHAS C/4 AAA,KP-512BB,33.5,UN,megamix
1425201,7897732471610,CARREGADOR DE TOMADA 35W,2USB/2USB-C KA-7161 Y02-2,15.99,UN,megamix
472401,6972520250996,CARREGADOR DUPLO COM 2 BATERIAS,ONE TYX-532,39.99,,megamix
1465001,7899718706860,CARREGADOR INDUCAO TQI-F18A,,29.99,UNI,megamix
1464901,7899718707348,CARREGADOR INDUCAO TYPE-C 15W,TQI-F20TC,19.99,UNI,megamix
1035001,7899718707355,CARREGADOR INDUCAO USB 15W,TQI-F20USB,19.99,UN,megamix
1222001,7908552007665,CARREGADOR NOTEBOOK 14V/2.14A,KP-SG30A SAMSUNG 6.5-4.4,24.99,,megamix
1271601,7908552007184,CARREGADOR NOTEBOOK ASUS KP-AS45B,19V/2.37A,34.99,UN,megamix
1235601,7908552007191,CARREGADOR NOTEBOOK ASUS KP-AS65A,19V 3.42A,39.99,UN,megamix
1134801,7908161405562,CARREGADOR NOTEBOOK D-SG90A,SAMSUNG,36.99,UN,megamix
1464701,2010000007716,CARREGADOR NOTEBOOK DELL 45W,19.5V*2.31A DC-D-3,41.99,,megamix
1464601,2010000007693,CARREGADOR NOTEBOOK DELL 65W,19.5V*3.34A DC-D-4,41.99,UN,megamix
1259901,7908552007238,CARREGADOR NOTEBOOK DELL KP-DL65A,19.5V/3.34A,34.99,UN,megamix
1137701,7908161405579,CARREGADOR NOTEBOOK HP D-HP30A,19V/1.58A,26.99,UN,megamix
7001,7898594120036,CARREGADOR NOTEBOOK HP KP-513A,18.5V 3.5A,24.99,,megamix
1207401,7908552007832,CARREGADOR NOTEBOOK HP KP-HP40A,19.5V/2.05A,29.99,UN,megamix
1299101,7908552007283,CARREGADOR NOTEBOOK HP KP-HP65B,18.5V/3.5A,29.99,UN,megamix
1280801,7908552007290,CARREGADOR NOTEBOOK HP KP-HP65C,18.5V/3.5A,31.99,UN,megamix
1207301,7908552007092,CARREGADOR NOTEBOOK KP-AP02,MACBOOK 60W 16.5V/3.65A,47.99,,megamix
1207601,7908552007146,CARREGADOR NOTEBOOK KP-AR65A,ACER 19V/3.42A,29.99,UN,megamix
1323501,7908552007528,CARREGADOR NOTEBOOK KP-PO15A,POSITIVO 5V/3A,24.99,UN,megamix
1235501,7908552007559,CARREGADOR NOTEBOOK KP-SG60A,SAMSUNG 19V/3.16A,29.99,UN,megamix
1464801,2010000007723,CARREGADOR NOTEBOOK LENOVO 45W,DC-LX-3,44.99,,megamix
1229001,7908161405678,CARREGADOR NOTEBOOK LENOVO,D-LO90A 20V/4.5A,36.99,UN,megamix
1271801,7908552007344,CARREGADOR NOTEBOOK LENOVO,KP-LO65A 20V/3.25A,31.99,UN,megamix
1280601,7908552007108,CARREGADOR NOTEBOOK MACBOOK 85W,KP-AP03,54.99,UN,megamix
1323301,7908161405616,CARREGADOR NOTEBOOK SONY,10.5V/3.8A D-SY40A,27.99,,megamix
1274301,7908161405623,CARREGADOR NOTEBOOK TYPE-C,D-PDC45 5-20/2.25A,51.99,UN,megamix
1323601,7908552007474,CARREGADOR NOTEBOOK TYPE-C,KP-PDC45 5-20/2.25A,51.99,UN,megamix
269701,7898594126915,CARREGADOR NOTEBOOK UNIV. KP-525A+,KNUP,34.99,UN,megamix
1116601,7891234588715,CARREGADOR NOTEBOOK UNIV. MY-120W,LEY-27,27.99,,megamix
2442,7898605600496,CARREGADOR P/DVD 5.5 12V/3A LE-0174,,8.99,UN,megamix
1385101,7897702519311,CARREGADOR PARA BATERIA 18650,KA-1931,7.99,UN,megamix
1370101,7897701324671,CARREGADOR PARA MOTO KA-C29,,11.99,UNI,megamix
653501,7908881417890,CARREGADOR PARA PILHA 18650 LPJ-A01,,8.99,,megamix
1461001,6900214000688,CARREGADOR PARA X-360 BIVOLT,ARCADE XB008,139.99,UNI,megamix
1140401,7908657602369,CARREGADOR PAREDE 3USB 3.1A CB03,,5.99,UN,megamix
1459901,7908611106667,CARREGADOR POR INDUCAO 15W,OR-IC067,19.99,UNI,megamix
1387601,6923450930076,CARREGADOR POWERBANCK 10000MAH,KD-991,64.99,,megamix
1433901,6998474853618,CARREGADOR TURBO 35W TIPO-C CQ-1502,Vigência : 21/05/2026até 21/05/2026,29.99,UN,megamix
1440901,6998474852833,CARREGADOR TURBO 45W KD-692,,34.99,UN,megamix
1435901,7906231622772,CARREGADOR TURBO USB + USB-C 25W,CA48-4,19.99,UN,megamix
746401,7908125204002,CARREGADOR TYPE-C 20W LE-294,,14.99,,megamix
1164501,7908125212458,CARREGADOR TYPE-C TURBO 20W LE-245,,17.99,UN,megamix
1371501,7906231622567,CARREGADOR TYPE-C+ USB 40W CA42-4,,16.99,UN,megamix
1081701,6998472571316,CARREGADOR TYPE-C+USB KD-670,,16.99,UN,megamix
1165801,7908125212588,CARREGADOR UNIV. 5V/2A LE-9000 LE-91,,7.9,,megamix
1165701,7908125212564,CARREGADOR UNIV. 9V/3A 4.0MM LE-9001,,8.99,UN,megamix
707701,7897756789012,CARREGADOR UNIVERSAL KAP-337,,27.99,UN,megamix
12301,7898605602247,CARREGADOR UNIVERSAL LE-2561,,18.99,UN,megamix
642801,7908125202763,CARREGADOR UNIVERSAL LE-2562,,29.99,,megamix
1164601,7908125212465,CARREGADOR USB + TYPE-C TURBO 20W,LE-246,19.99,UN,megamix
1060701,7908657600099,CARREGADOR USB 2.1A F001 HMASTON,,6.99,UN,megamix
1164801,7908125212557,CARREGADOR USB 2USB+ TYPE-C 35W,LE-250,21.99,UN,megamix
1434301,7908125207928,CARREGADOR USB 30W LE-295,,16.99,,megamix
1463901,7891124140122,CARREGADOR USB 5.1A EL-4012,Vigência : 21/05/2026até 21/05/2026,7.99,UNI,megamix
1311401,7908125214360,CARREGADOR USB 5.1A LE-258,,9.99,UN,megamix
1050501,7908125205542,CARREGADOR USB 5.1A LE-282,,9.99,UN,megamix
1322501,7897770231535,CARREGADOR USB KA-7023,,24.99,,megamix
207001,7898605601158,CARREGADOR USB MOTO LE-9019,,16.99,UN,megamix
943401,6998472582671,CARREGADOR USB TURBO 1USB 3.0,KD-550,13.99,UN,megamix
927201,69984725714415,CARREGADOR USB TURBO 20W KD-669,KAIDI,16.99,UN,megamix
1165501,7908125210829,CARREGADOR USB TURBO 3.0 18W LE-299,,9.99,,megamix
1418001,7906231621973,CARREGADOR USB TURBO 6.1A 30W,CA27-4,11.99,UN,megamix
926501,6956974930499,CARREGADOR USB TURBO KD-111 KAIDI,,13.99,UN,megamix
1451301,7898781810016,CARREGADOR VEIC. STARLINK 3M 48W,CE-G1051,49.99,UND,megamix
767601,527888,CARREGADOR VEICULAR 2.4A LE-527C,C/CABO TYPE-C,9.99,,megamix
927101,6998472582725,CARREGADOR VEICULAR 2USB 3.0 TURBO,KD-302,14.99,UN,megamix
1095901,6998473851530,CARREGADOR VEICULAR 2USB+TYPE-C,KD-304CL,21.99,UN,megamix
1273401,6998473851615,CARREGADOR VEICULAR 3.0 TURBO,KD-501,9.99,UN,megamix
1448101,7898781810023,CARREGADOR VEICULAR 3.4A 2USB,CE-G1052,5.99,,megamix
1147301,7908125210539,CARREGADOR VEICULAR 3.4A 2USB LE-533,Vigência : 21/05/2026até 21/05/2026,5.5,UN,megamix
1321301,7908125210546,CARREGADOR VEICULAR 3.4A 2USB LE-534,,5.99,UN,megamix
1448201,7898781810030,CARREGADOR VEICULAR 3.4A TIPO-C USB,CE-G1053,6.99,UN,megamix
1150701,7908125212144,CARREGADOR VEICULAR 48W LE-535,03709,13.8,,megamix
1220001,7908125212151,CARREGADOR VEICULAR 48W LE-536,,13.8,UN,megamix
1374001,7906231621232,CARREGADOR VEICULAR 60W CJ12-4,,19.99,UN,megamix
1435801,7906231621225,CARREGADOR VEICULAR C/CABO TIPO-C,60W CJ12-3,24.99,UN,megamix
1044601,6998472581063,CARREGADOR VEICULAR COM CABO,KD-303A IPHONE,14.99,,megamix
1036301,7897788212991,CARREGADOR VEICULAR DIGITAL,USB+TYPE-C KA-C299,17.99,UN,megamix
397301,5256666,CARREGADOR VEICULAR LE-525 2.4A SEM,CABO,8.99,UN,megamix
767701,52888,CARREGADOR VEICULAR LE-528P 2.4A,C/CABO IPHONE,9.99,UN,megamix
1451001,7898781810009,CARREGADOR VEICULAR P/ STARLINK 3M,CE-G1050,24.99,,megamix
397201,52777,CARREGADOR VEICULAR SEM CABO,LE-527,8.99,UN,megamix
1450901,7898781810085,CARREGADOR VEICULAR TURBO 48W,CE-G1062,21.99,UNI,megamix
1450801,7898781810122,CARREGADOR VEICULAR TURBO 48W,CE-G1066,14.99,UNI,megamix
997101,6998472583003,CARREGADOR VEICULAR TURBO COM,CABO KD-302A IPHONE,18.99,,megamix
1257301,6998473851646,CARREGADOR VEICULAR TURBO COM,CABO KD-501A IPHONE,11.99,UN,megamix
1463201,7897702515702,CASE HD 2.5 USB 3.0 KA-1570,,27.99,UNI,megamix
1363601,7899718709144,CASE P/HD SATA 2.5 USB 3.0 E TYPE-C 3.1,ECASE-352,24.99,UN,megamix
1125301,7908552001595,CASE PARA HD KP-HD821,,21.99,,megamix
1225301,7897788011532,CASE PARA HD SATA 2.5 USB 2.0 KA-1153,CGHD-37,15.99,UN,megamix
29601,7898594121682,CASE PARA HD SATA 2.5 USB 2.0 KP-HD001,,13.99,UN,megamix
1116401,7908552001236,CASE PARA HD SATA 2.5 USB 2.0,KP-HD001/B,14.99,UN,megamix
1465601,7899718706532,CASE PARA HD SATA 2.5 USB 3.0 CGHD-35,,13.99,,megamix
1465101,7899718708871,CASE PARA HD SATA 2.5 USB 3.0,CGHD-35B,13.99,UNI,megamix
894001,7899718707003,CASE PARA HD SATA 2.5 USB 3.0 CGHD-36,,23.99,UN,megamix
837801,7899718705412,CASE PARA HD SATA 2.5 USB 3.0 E TYPE-C,3.1 CGHD-70,27.99,UN,megamix
904001,7899718707300,CASE PARA HD SATA 2.5 USB 3.0,ECASE-350 1237,21.99,,megamix
210501,hd003,CASE PARA HD SATA 2.5 USB 3.0 KP-HD003,,21.99,UN,megamix
431501,7898652411861,CASE PARA HD SATA 2.5 USB 3.0 KP-HD012,,16.99,UN,megamix
437501,2018091368426,CASE PARA HD SATA 2.5 USB 3.0 KP-HD013,,21.99,UN,megamix
1151901,7908552002967,CASE PARA HD SATA 2.5 USB 3.0 KP-HD824,,31.99,,megamix
1298701,7908552009553,CASE PARA HD SATA 2.5 USB 3.0 KP-HD849,Vigência : 21/05/2026até 21/05/2026,21.99,UN,megamix
1425601,7908552012744,CASE PARA HD SATA 2.5 USB 3.0 KP-HD860,,22.8,UN,megamix
332101,HD009,CASE SATA HD CADDY 12.7MM KP-HD009,,9.99,UN,megamix
661201,7898652417887,CASE SATA HD CADDY 12.7MM KP-HD022,,8.99,,megamix
400101,3017175268613,CASE SATA HD CADDY 9.5MM KP-HD010,,8.99,UN,megamix
661301,7898652417870,CASE SATA HD CADDY 9.5MM KP-HD021,,8.99,UN,megamix
416101,7899718702893,CASE TRANSPARENTE ECASE-300,,13.99,UN,megamix
1367201,7908552007818,CENTRAL MULTIMIDIA PARA MOTO,KP-RA932,479.99,,megamix
1337701,7898729414641,CHALEIRA ELETRICA 110V ON-CL200/110,,37.8,UN,megamix
1337801,7898729414658,CHALEIRA ELETRICA 220V ON-CL200/220,,37.8,UN,megamix
1134901,7908782200126,CHAVE MULTIFUNCIONAL BOM-1201,,23.99,UN,megamix
1268201,7908782208115,CHAVE AJUSTAVEL 10 POLEG. BOM-1286,,16.99,,megamix
1321501,7908782202632,CHAVE BIELA TIPO L 11MM BOM-1214,,6.5,UN,megamix
1183201,7908782202656,CHAVE BIELA TIPO L 13MM BOM-1216,,6.99,UN,megamix
1183101,7908782202670,CHAVE BIELA TIPO L 15MM BOM-1218,,7.5,UN,megamix
1301601,7908782202694,CHAVE BIELA TIPO L 17MM BOM-1220,,10.99,,megamix
1301501,7908782202700,CHAVE BIELA TIPO L 18MM BOM-1221,Vigência : 21/05/2026até 21/05/2026,12.5,UN,megamix
1183001,7908782202717,CHAVE BIELA TIPO L 19MM BOM-1222,,9.5,UN,megamix
1301801,2010000004685,CHAVE BIELA TIPO L 19MM BOM-1222-8,,13.99,UN,megamix
1182901,7908782202601,CHAVE BIELA TIPO L 8MM BOM-1211,,5.99,,megamix
1347801,7908782212075,CHAVE CATRACA 3/8 BOM-1298,,17.99,UN,megamix
1341601,7908782213133,CHAVE CRUZETA 12*13*14*14*17MM,BOM-1208,18.9,UN,megamix
1295801,7908782203196,CHAVE DE APERTO MANDRIL 1/2 13MM,BOM-5014,3.99,UNI,megamix
1429601,7893302527336,CHAVE DE FENDA C/2 UNID H2733,,8.99,,megamix
1295401,7908782207767,CHAVE DE FENDA ELETRICA 12PECAS,BOM-9913,39.99,UNI,megamix
1367601,7908782208887,CHAVE DE GRIFO 12' BOM-1289,,21.99,UN,megamix
1182801,7908782202595,CHAVE DE RODA CRUZ BOM-1210,,29.99,UN,megamix
1201401,7908782202793,CHAVE ESTRELA 14*15MM BOM-1234,,9.99,,megamix
1201501,7908782202830,CHAVE ESTRELA 21*23MM BOM-1238,,15.99,UN,megamix
1268601,7908782208917,CHAVE MAGICA AJUSTAVEL 8 POLEG.,BOM-1203,18.99,UN,megamix
1336701,7908782200430,CHAVE MULTIFUNCIONAL BOM-3205,,12.99,UN,megamix
1395401,7908782215793,CHUVEIRO ELETRICO 220V BOM-2486,,59.99,,megamix
1213801,7908782202113,COLA INSTANTANEA BOM-1509,Vigência : 21/05/2026até 21/05/2026,5.99,UN,megamix
1129601,7908782201215,COMPRESSOR PORTATIL DIGITAL,BOM-8903,69.99,UN,megamix
1292601,7897724957498,COMPRESSOR PORTATIL DIGITAL KA-5749,,59.99,UN,megamix
717401,6902018020336,CONECTOR DUPLICADOR RJ11 XT-2033,,1.99,,megamix
1369901,7908782209525,CONECTOR DUPLO PARA ENGATE 1/2,BOM-7626,2.99,UN,megamix
1382401,7899718705832,CONECTOR EZ-RJ45 CAT5/5E,CONT-RJ45V100,15.99,UN,megamix
1407801,7908125216777,CONECTOR IPHONE PARA P2 LE-0165,,9.99,UN,megamix
1225801,6983646411932,CONECTOR OTG IPHONE PARA TYPE-C,YHL-888 XC-CRJ,3.5,,megamix
969901,6987215446509,CONECTOR OTG TYPE-C P/IPH OT-87,MICRO PLUG YHL-18 LE-14,3.8,UN,megamix
970001,7894352300016,CONECTOR OTG V8 PARA TYPE-C OT-83/,KA-23/ HT-TP03/ F6,2.99,UN,megamix
186501,7898605604227,CONECTOR P2 M/P10 FEM LE-5533 XT-0558,,2.99,UN,megamix
488201,7892021021316,CONECTOR P2 MACHO+2P2 FEMEA,XT-2131,3.99,,megamix
819301,7897544568614,CONECTOR P2 PARA IPHONE KA-81-5G,,8.99,UN,megamix
1374201,7908125205429,CONECTOR P2+P10 STEREO LE-5526,,2.99,UN,megamix
468901,7908125204866,CONECTOR RJ45 1X2 XT-2130 LE-5515,,7.99,UN,megamix
1388601,7899718706006,CONECTOR RJ45 CAT5/5E CONT-RJ45M100,,24.99,,megamix
1349701,7899718706013,CONECTOR RJ45 CAT6 CONT-RJ45C6M100,Vigência : 21/05/2026até 21/05/2026,26.99,UN,megamix
1437701,2010000007105,CONECTOR RJ45 SIGMA-P501 SEM,EMBALAGEM,3.99,UN,megamix
1242401,7897776543212,CONECTOR TYPE-C P/P2 KA-81-TY,,6.99,UN,megamix
1358901,7908125205801,CONECTOR TYPE-C P/P2 PREMIUM LE-0161,,6.99,,megamix
1350201,7908552006101,CONECTOR VGA Y M X 2VGA F KP-HM030,,7.99,UN,megamix
1432201,7901029805092,CONJ. MARCA TEXTOS C/12 UND OIA-8523,,13.8,UN,megamix
1360901,7908782208191,CONJUNTO DE CHAVES BOM-3627,,32.8,UN,megamix
1238201,7908782204759,CONJUNTO DE FERRAMENTAS 4 PECAS,BOM-3402,9.99,,megamix
1213001,7908782204766,CONJUNTO DE FERRAMENTAS 5 PECAS,BOM-3403,12.99,UNI,megamix
1240001,7908782206913,CONJUNTO EXTENSOR FLEXIVEL,BOM-3622,12.8,UN,megamix
584401,7898969457897,CONTROLE BLUETOOTH AL-G7 ALTOMEX,,64.99,UN,megamix
1395301,7897716498350,CONTROLE BLUETOOTH KAP-G7 G,,51.99,,megamix
354001,6987246390215,CONTROLE BLUETOOTH PG-9021S IPEGA,,74.99,UN,megamix
581601,2010000019696,CONTROLE COM FIO PS2-1 JSX COLORIDO,SUP-2,19.99,UN,megamix
1456801,7908552002691,CONTROLE GAME NINTENDO SWITCH PC,KP-GM032,99.99,UN,megamix
1308401,7897724110084,CONTROLE GAMEPAD KA-8W,,79.99,,megamix
706501,2020081935419,CONTROLE P/ PS2 GAME KP-GM015,SAQUINHO,19.99,UN,megamix
566201,2010000019191,CONTROLE P/ PS3 E PC C/FIO KP-4040,,41.99,UN,megamix
854501,7899956526213,CONTROLE P/ PS3 SEM FIO LP KAP-3,,29.99,UN,megamix
1140601,7898953501841,CONTROLE P/ PS3/PC SEM FIO KP-GM006,,42.99,,megamix
1282401,7898729411343,CONTROLE P/ X-ONE SEM FIO KP-GM035,,149.99,UN,megamix
660901,999999999,CONTROLE P/PS4 S/FIO DOUBLE JIE LP,PP40,59.99,UN,megamix
1329101,2010000005088,CONTROLE P/PS4 SEM FIO DOUBLE,CAMUFLADO KP-5130,61.99,UN,megamix
1456901,7908552001854,CONTROLE P/PS4 SEM FIO KP-GM018,,74.99,,megamix
635101,7899085145897,CONTROLE P/X-360 COM FIO LP CNT 360W,GM006,43.99,UN,megamix
1460001,7908552003261,CONTROLE P/X-360 E PC COM FIO,KP-GM033,55.8,UND,megamix
783101,7898652417450,CONTROLE PS2 KP-GM014,,22.8,UN,megamix
850801,6542258954567,CONTROLE PS2 SEM FIO 2.4GHZ LL-089,LT-1002,39.99,,megamix
705801,7898605609987,CONTROLE REM. AOC LCD LE-7462,,6.99,UN,megamix
720901,7898605601820,CONTROLE REM. CCE TUBO LE-7128,,4.99,UN,megamix
688501,7908044603078,CONTROLE REM. COBIA LE-7247,,9.5,UN,megamix
697001,7898605607730,CONTROLE REM. CONV. SETTOP LE-7493,,3.99,,megamix
696901,7898605605880,CONTROLE REM. CONV. TOMATE LE-7492,Vigência : 21/05/2026até 21/05/2026,6.99,UN,megamix
1166101,7908044603733,CONTROLE REM. DE AR CONDICIONADO,LE-7291,14.99,UN,megamix
1101301,7908044603740,CONTROLE REM. DE AR CONDICIONADO,LE-7292,14.99,UN,megamix
1306801,7908044610519,CONTROLE REM. DE AR CONDICIONADO,LE-7313,16.99,,megamix
712001,7899704627995,CONTROLE REM. JVC SKY-9098,,13.8,UN,megamix
720701,7908044602903,CONTROLE REM. LE-7741,,6.8,UN,megamix
686401,7908044600909,CONTROLE REM. LG LE-7045,,5.5,UN,megamix
685901,7898605602063,CONTROLE REM. LG LE-8820,,7.5,,megamix
683501,7908044600893,CONTROLE REM. LG SMART LE-7044,,5.5,UN,megamix
984001,7908044602002,CONTROLE REM. OI TV LE-7016,,6.99,UN,megamix
705901,7908044603030,CONTROLE REM. PRIME VIDEO LE-7250,,6.5,UN,megamix
698801,s236,CONTROLE REM. RECEP. CENTURI LE-S236,,3.99,,megamix
699401,7908044602767,CONTROLE REM. RECEP. CRHOMUS,LE-7257,3.99,UN,megamix
699101,7898605601806,CONTROLE REM. RECEP. ELSIS LE-1094,,5.5,UN,megamix
699301,7898605601851,CONTROLE REM. RECEP. ELSIS LE-7555,,5.5,UN,megamix
689601,7908044602453,CONTROLE REM. SAMSUNG LE-7714,,8.99,,megamix
916901,7898634479995,CONTROLE REM. TOSHIBA MAXX-9030,Vigência : 21/05/2026até 21/05/2026,7.99,UN,megamix
711601,7899704627957,CONTROLE REM. TOSHIBA SKY-9095,,9.99,UN,megamix
677001,7908044601418,CONTROLE REM. TV BOX LE-7490,,4.99,UN,megamix
677501,7908044601517,CONTROLE REM. UNIV. NETFLIX LE-7701,,8.99,,megamix
677201,7908044602811,CONTROLE REM. UNIV. NETFLIX LE-7740,,8.99,UN,megamix
1188001,7908044603061,CONTROLE REM.AOC LED ROKU LE-7246,,6.99,UN,megamix
1044101,7908227204313,CONTROLE SEM FIO PC/TV 2.4G MAY-004A,,36.99,UN,megamix
781701,7898953501919,CONTROLE SWITCH/PS3/PC KP-CN700,,51.99,,megamix
654301,7898875124128,CONTROLE USB P/ PC ALTO-2UY,SAQUINHO ALTOMEX,18.9,UN,megamix
803601,7898953501827,CONTROLE USB P/PC BLISTER KP-CN701,,21.99,PC,megamix
937701,7898953501834,CONTROLE USB P/PC SAQUINHO,KP-CN701/S,19.99,PC,megamix
1410501,6926214858180,CONTROLE X-360 S/ FIO E ADAPTADOR,YKQ-109 LP AT-9033,79.99,,megamix
578501,7898605606986,CONVERSOR AUDIO DIG P/ ANALOG.,LE-4126 13,19.99,UN,megamix
424501,7899718704927,CONVERSOR AV PARA HDMI 02601,CC-AH10 AV2HDMI,16.99,UN,megamix
597101,7898201907074,CONVERSOR AV2HDMI LE-4122 03035,,21.99,UN,megamix
658401,7898202012012,CONVERSOR AV2VGA LE-4105,,26.99,,megamix
94601,7898594121767,CONVERSOR DE HDMI P/VIDEO KP-3455,HDMI2AV,14.99,UN,megamix
1420901,7908227227077,CONVERSOR DE PS2 PARA HDMI MTV-718,,15.99,UN,megamix
1298501,7897743571514,CONVERSOR DE TV DIGITAL KA-1998,,69.99,UN,megamix
2426,7898615157966,CONVERSOR DE VOLTAGEM FX-CV-PLUS,AC/DC,24.99,,megamix
1268901,2010000004159,CONVERSOR DISPLAYPORT PARA HDMI,5043 CESAR51 KP-5043,7.99,UN,megamix
352001,7892020101316,CONVERSOR DP VGA+AUDIO MTV-601,,12.8,UN,megamix
1043701,5013845220859,CONVERSOR E GRAVADOR DIGITAL,MCD-666,79.99,UN,megamix
995701,7897711118093,CONVERSOR HDMI X USB KA-V809,,29.99,,megamix
339501,7899718704941,CONVERSOR HDMI2AV CC-HA1K 02600,,16.99,UN,megamix
1156101,7898652419317,CONVERSOR HDMI2VGA KP-AD115,,13.99,UN,megamix
804801,7898202009050,CONVERSOR HDMI2VGA LE-4104,,16.99,UN,megamix
1250101,7908125209816,CONVERSOR OPTICO PARA RJ45 100MBPS,LE-4142,74.99,,megamix
934901,7908552002479,CONVERSOR PS2 PARA HDMI AD141,,16.99,UN,megamix
587401,7898652415975,CONVERSOR SATA USB 2.0 KP-HD014,,16.99,UN,megamix
771601,99011,CONVERSOR TYPE-C P/ HDMI AU-9901,,19.99,UN,megamix
1080301,7908125210737,CONVERSOR USB PARA VGA LE-4143,,34.99,,megamix
792801,7898652419300,CONVERSOR VGA PARA AV KP-AD114,VGA2AV,21.99,UN,megamix
655201,2010000022115,CONVERSOR VGA PARA AV LE-4106,VGA2AV,23.0,UN,megamix
999701,8878920216205,CONVERSOR VGA PARA HDMI AU-62 C62,,13.99,UN,megamix
1060301,7908611102157,COOLER PARA GABINETE E CPU G-VR306,,13.8,,megamix
1116101,7908611102966,COOLER PARA GABINETE E CPU G-VR309,,10.99,UN,megamix
